StockCode,Description,QuantitySold,CurrentPrice,Revenue,RecommendedPrice,Discount(%),ProfitCategory
23145,ZINC T-LIGHT HOLDER STAR LARGE,2030,0.9608724832214764,1896.5399999999997,3.65,0,Medium Profit
23145,ZINC T-LIGHT HOLDER STARS LARGE,24,0.95,22.799999999999997,4.05,10,Low Profit
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,778,3.2825233644859817,2526.02,3.9,5,Medium Profit
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1843,1.4492125984251967,2669.95,3.68,0,Medium Profit
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2065,0.829620253164557,1711.55,3.64,0,Medium Profit
23148,MINITURE ANTIQUE ROSE HOOK IVORY,48,0.85,40.8,4.04,10,Low Profit
23149,ANTIQUE IVORY WIRE BOWL SMALL,97,2.49,241.53000000000003,4.03,10,Low Profit
23150,IVORY SWEETHEART SOAP DISH,139,2.49,346.11,4.02,10,Low Profit
23151,ZINC SWEETHEART SOAP DISH,59,1.953157894736842,104.41000000000001,4.04,10,Low Profit
23152,IVORY SWEETHEART WIRE LETTER RACK ,541,3.7428,1998.51,3.94,5,Medium Profit
23153,ZINC SWEETHEART WIRE LETTER RACK,248,3.7883333333333336,923.63,4.0,10,Low Profit
23154,SET OF 4 JAM JAR MAGNETS,2441,2.0809589041095893,4922.01,3.56,0,Medium Profit
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,2094,0.8220720720720721,1669.3799999999999,3.63,0,Medium Profit
23156,SET OF 5 MINI GROCERY MAGNETS,1631,2.0946236559139786,3297.2200000000003,3.73,0,Medium Profit
23157,SET OF 6 NATIVITY MAGNETS ,2530,2.150794701986755,5031.55,3.55,0,High Profit
23158,SET OF 5 LUCKY CAT MAGNETS ,2536,2.167593582887701,5117.32,3.55,0,High Profit
23159,SET OF 5 PANCAKE DAY MAGNETS,2255,2.0822448979591837,4562.7300000000005,3.6,0,Medium Profit
23160,REGENCY TEA SPOON,1392,1.2289999999999999,1651.8,3.77,0,Medium Profit
23161,REGENCY CAKE FORK,1608,1.2283823529411766,1896.6000000000001,3.73,0,Medium Profit
23162,REGENCY TEA STRAINER,1362,3.7471830985915493,4789.24,3.78,0,Medium Profit
23163,REGENCY SUGAR TONGS,1714,2.4349253731343286,3949.7000000000003,3.71,0,Medium Profit
23164,REGENCY CAKE SLICE,564,4.922625,2579.21,3.94,5,Medium Profit
23165,LARGE CERAMIC TOP STORAGE JAR,2950,1.6319819819819819,4617.9,3.46,0,Medium Profit
23166,MEDIUM CERAMIC TOP STORAGE JAR,77916,1.2203030303030302,81416.73000000001,0.1,0,High Profit
23167,SMALL CERAMIC TOP STORAGE JAR ,5666,0.8270652173913042,4184.179999999999,2.92,0,Medium Profit
23168,CLASSIC CAFE SUGAR DISPENSER,2633,1.2297619047619048,3037.1,3.53,0,Medium Profit
23168,CLASSIC SUGAR DISPENSER,216,1.1975,247.32,4.01,10,Low Profit
23169,CLASSIC GLASS COOKIE JAR,1332,4.114658634538153,5350.200000000001,3.79,0,High Profit
23169,CLASSIC GLASS SWEET JAR,119,4.092857142857143,479.45000000000005,4.03,10,Low Profit
23170,REGENCY TEA PLATE ROSES ,6563,1.657560975609756,10170.99,2.74,0,High Profit
23171,REGENCY TEA PLATE GREEN ,5966,1.6725830258302583,9184.9,2.86,0,High Profit
23172,REGENCY TEA PLATE PINK,3688,1.6405357142857142,5793.28,3.32,0,High Profit
23173,REGENCY TEAPOT ROSES ,2662,9.70313725490196,23033.52,3.52,0,High Profit
23174,REGENCY SUGAR BOWL GREEN,2954,4.126641791044777,11567.24,3.46,0,High Profit
23175,REGENCY MILK JUG PINK ,3062,3.1948529411764706,8995.0,3.44,0,High Profit
23176,ABC TREASURE BOOK BOX ,2088,2.2636898395721925,4373.26,3.64,0,Medium Profit
23177,TREASURE ISLAND BOOK BOX,2428,2.241705069124424,5029.8,3.57,0,High Profit
23178,JAM CLOCK MAGNET,309,2.8387272727272728,838.47,3.99,10,Low Profit
23179,CLOCK MAGNET MUM'S KITCHEN,304,2.9330000000000003,837.88,3.99,10,Low Profit
23180,MUM'S KITCHEN CLOCK,104,4.766666666666667,471.90000000000003,4.03,10,Low Profit
23181,BULL DOG BOTTLE TOP WALL CLOCK,185,8.184782608695652,1484.25,4.01,10,Medium Profit
23182,TOILET SIGN OCCUPIED OR VACANT,3378,0.8792635658914728,2807.6899999999996,3.38,0,Medium Profit
23183,MOTHER'S KITCHEN SPOON REST ,178,4.056610169491526,690.71,4.02,10,Low Profit
23184,BULL DOG BOTTLE OPENER,778,5.097939698492462,3749.5,3.9,5,Medium Profit
23185,FRENCH STYLE STORAGE JAR JAM,317,0.3516129032258064,114.85,3.99,10,Low Profit
23186,FRENCH STYLE STORAGE JAR CAFE ,1982,0.3409859154929577,819.4599999999999,3.66,0,Low Profit
23187,FRENCH STYLE STORAGE JAR BONBONS,2338,0.3154666666666667,695.06,3.59,0,Low Profit
23188,VINTAGE  2 METER FOLDING RULER,1775,1.6787898089171973,2902.47,3.7,0,Medium Profit
23188,VINTAGE  2 METRE FOLDING RULER,1321,1.7389922480620155,2197.6899999999996,3.79,0,Medium Profit
23189,SET OF 12 FORK CANDLES,1215,2.858421052631579,3319.35,3.81,0,Medium Profit
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1678,1.6513333333333333,2691.14,3.72,0,Medium Profit
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,1.65,98.99999999999999,4.04,10,Low Profit
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2099,1.6760162601626014,3393.3499999999995,3.63,0,Medium Profit
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3269,1.6541509433962263,5197.169999999999,3.4,0,High Profit
23193,BUFFALO BILL TREASURE BOOK BOX,1847,2.265912408759124,3750.57,3.68,0,Medium Profit
23194,GYMKHANA TREASURE BOOK BOX,1630,2.2552201257861633,3417.83,3.73,0,Medium Profit
23194,GYMKHANNA TREASURE BOOK BOX,120,2.189285714285714,261.84000000000003,4.03,10,Low Profit
23196,LEAVES MAGNETIC  SHOPPING LIST,24,1.45,34.8,4.05,10,Low Profit
23196,RETO LEAVES MAGNETIC SHOPPING LIST,36,1.45,52.199999999999996,4.04,10,Low Profit
23196,RETRO LEAVES MAGNETIC NOTEPAD,103,1.45,149.35,4.03,10,Low Profit
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1593,1.4434883720930232,2242.65,3.73,0,Medium Profit
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1318,1.5450276243093921,1900.9399999999998,3.79,0,Medium Profit
23197,VEGETABLE MAGNETIC  SHOPPING LIST,36,1.3833333333333335,49.8,4.04,10,Low Profit
23198,PANTRY MAGNETIC  SHOPPING LIST,3063,1.4806544502617802,4341.19,3.44,0,Medium Profit
23199,JUMBO BAG APPLES,13875,2.0620027624309394,26426.3,1.29,0,High Profit
23200,JUMBO BAG PEARS,6729,2.0720718816067656,13034.92,2.71,0,High Profit
23201,JUMBO BAG ALPHABET,12533,2.0582430647291945,24160.44,1.55,0,High Profit
23202,JUMBO BAG VINTAGE LEAF,10695,2.078562259306804,20921.55,1.92,0,High Profit
23203,JUMBO BAG DOILEY PATTERNS,8735,2.0462800875273524,16737.1,2.31,0,High Profit
23203,JUMBO BAG VINTAGE DOILEY ,143,2.0316666666666667,268.44,4.02,10,Low Profit
23203,JUMBO BAG VINTAGE DOILY ,10620,2.061926751592357,20641.4,1.93,0,High Profit
23204,CHARLOTTE BAG APPLES DESIGN,7039,0.8429976580796252,5632.15,2.65,0,High Profit
23205,CHARLOTTE BAG ALPHABET  DESIGN,400,0.838181818181818,320.5,3.97,10,Low Profit
23205,CHARLOTTE BAG VINTAGE ALPHABET ,4750,0.8527999999999999,3784.52,3.1,0,Medium Profit
23206,LUNCH BAG APPLE DESIGN,11530,1.6413439635535307,18220.5,1.75,0,High Profit
23207,LUNCH BAG ALPHABET DESIGN,7533,1.652969696969697,11994.41,2.55,0,High Profit
23208,LUNCH BAG VINTAGE LEAF DESIGN,6191,1.6450331125827813,9950.35,2.82,0,High Profit
23209,LUNCH BAG DOILEY PATTERN ,6477,1.642291220556745,10323.05,2.76,0,High Profit
23209,LUNCH BAG VINTAGE DOILEY ,70,1.65,115.5,4.04,10,Low Profit
23209,LUNCH BAG VINTAGE DOILY ,6438,1.6497814207650272,10347.66,2.77,0,High Profit
23210,WHITE ROCKING HORSE HAND PAINTED,2750,1.2435975609756096,3311.5,3.5,0,Medium Profit
23211,RED ROCKING HORSE HAND PAINTED,2206,1.2411016949152542,2631.5,3.61,0,Medium Profit
23212,HEART WREATH DECORATION WITH BELL,2163,1.238724832214765,2562.63,3.62,0,Medium Profit
23212,PAINTED HEART WREATH WITH BELL,12,1.25,15.0,4.05,10,Low Profit
23213,STAR WREATH DECORATION WITH BELL,1594,1.2432258064516128,1921.94,3.73,0,Medium Profit
23214,BELL HEART ANTIQUE GOLD,12,2.08,24.96,4.05,10,Low Profit
23214,JINGLE BELL HEART ANTIQUE GOLD,760,2.1882608695652173,1599.8700000000001,3.9,5,Medium Profit
23215,JINGLE BELL HEART ANTIQUE SILVER,3544,2.14015,6955.8,3.35,0,High Profit
23216,LAUREL HEART ANTIQUE GOLD,518,1.348048780487805,613.51,3.95,5,Low Profit
23217,LAUREL HEART ANTIQUE SILVER,1290,1.4022093023255815,1567.0,3.79,0,Medium Profit
23218,LAUREL STAR ANTIQUE GOLD,372,1.383939393939394,465.81,3.98,10,Low Profit
23219,LAUREL STAR ANTIQUE SILVER ,404,1.3117307692307691,504.6,3.97,10,Low Profit
23220,REINDEER HEART DECORATION GOLD,929,0.9106410256410257,774.43,3.87,5,Low Profit
23221,REINDEER HEART DECORATION SILVER,1461,0.9132456140350877,1241.59,3.76,0,Medium Profit
23222,CHRISTMAS TREE HANGING GOLD,776,0.9616666666666667,690.64,3.9,5,Low Profit
23223,CHRISTMAS TREE HANGING SILVER ,745,0.9460294117647059,670.1099999999999,3.9,5,Low Profit
23224,CHERUB HEART DECORATION GOLD,719,0.9328813559322033,620.4499999999999,3.91,5,Low Profit
23225,CHERUB HEART DECORATION SILVER ,1296,0.9579710144927536,1089.6,3.79,0,Medium Profit
23226,FILIGREE HEART DAISY WHITE,1199,1.24125,1478.59,3.81,0,Medium Profit
23227,FILIGREE HEART BUTTERFLY WHITE ,1592,1.26816091954023,1947.06,3.73,0,Medium Profit
23228,FILIGREE HEART BIRD WHITE ,1397,1.3925316455696204,1726.3,3.77,0,Medium Profit
23229,DONKEY TAIL GAME ,54,3.66,189.54000000000002,4.04,10,Low Profit
23229,VINTAGE DONKEY TAIL GAME ,1750,3.786511627906977,6146.89,3.7,0,High Profit
23230,WRAP ALPHABET DESIGN,7925,0.41732758620689653,3196.5,2.47,0,Medium Profit
23231,WRAP  VINTAGE DOILEY ,100,0.42,42.0,4.03,10,Low Profit
23231,WRAP  VINTAGE DOILY ,2450,0.41999999999999993,1029.0,3.56,0,Medium Profit
23231,WRAP DOILEY DESIGN,4675,0.4185185185185185,1915.5,3.12,0,Medium Profit
23232,WRAP VINTAGE LEAF DESIGN,5251,0.4173333333333333,2109.42,3.0,0,Medium Profit
23232,WRAP VINTAGE PETALS  DESIGN,3275,0.4176923076923077,1327.5,3.4,0,Medium Profit
23233,WRAP POPPIES  DESIGN,5175,0.41861635220125787,2105.5,3.02,0,Medium Profit
23234,BISCUIT TIN VINTAGE CHRISTMAS,1632,2.926051502145923,4567.38,3.73,0,Medium Profit
23235,BISCUIT TIN VINTAGE LEAF,24,2.7566666666666664,64.56,4.05,10,Low Profit
23235,STORAGE TIN VINTAGE LEAF,702,2.7493548387096776,1831.1000000000001,3.91,5,Medium Profit
23236,DOILEY BISCUIT TIN,120,2.8592307692307695,327.6,4.03,10,Low Profit
23236,DOILEY STORAGE TIN,1082,2.8652212389380534,2934.98,3.84,0,Medium Profit
23236,STORAGE TIN VINTAGE DOILEY ,6,2.89,17.34,4.05,10,Low Profit
23236,STORAGE TIN VINTAGE DOILY ,1235,2.9887500000000005,3502.15,3.81,0,Medium Profit
23237,SET OF 4 KNICK KNACK TINS LEAF,739,4.136206896551725,2970.8500000000004,3.9,5,Medium Profit
23237,SET OF 4 KNICK KNACK TINS LEAVES ,304,4.1273584905660385,1237.2,3.99,10,Medium Profit
23238,SET OF 4 KNICK KNACK TINS LONDON ,1775,4.133122362869199,7116.650000000001,3.7,0,High Profit
23239,SET OF 4 KNICK KNACK TINS POPPIES,812,3.9050632911392404,3142.4,3.89,5,Medium Profit
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6,4.15,24.900000000000002,4.05,10,Low Profit
23240,SET OF 4 KNICK KNACK TINS DOILEY ,1802,4.1248571428571426,7132.700000000001,3.69,0,High Profit
23240,SET OF 4 KNICK KNACK TINS DOILY ,2286,4.137421383647799,9237.300000000001,3.6,0,High Profit
23241,TREASURE TIN GYMKHANA DESIGN,2005,2.0751916376306623,4060.0,3.65,0,Medium Profit
23242,TREASURE TIN BUFFALO BILL ,1430,2.0739473684210528,2886.0800000000004,3.77,0,Medium Profit
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4658,4.887694300518135,22109.08,3.12,0,High Profit
23244,CANNISTER VINTAGE LEAF DESIGN,12,1.95,23.4,4.05,10,Low Profit
23244,ROUND STORAGE TIN VINTAGE LEAF,853,1.9766666666666666,1552.5099999999998,3.88,5,Medium Profit
23244,STORAGE TIN VINTAGE LEAF,60,1.95,117.0,4.04,10,Low Profit
23245,SET OF 3 REGENCY CAKE TINS,5844,4.932690707350902,26566.280000000002,2.89,0,High Profit
23247,BISCUIT TIN 50'S CHRISTMAS,2048,2.9715498154981552,5760.52,3.64,0,High Profit
23249,ENAMEL DINNER PLATE PANTRY,12,1.65,19.799999999999997,4.05,10,Low Profit
23249,VINTAGE RED ENAMEL TRIM PLATE,778,1.6440298507462685,1254.8999999999999,3.9,5,Medium Profit
23250,ENAMEL BOWL PANTRY,24,1.25,30.0,4.05,10,Low Profit
23250,VINTAGE RED TRIM ENAMEL BOWL ,1079,1.2475862068965518,1328.59,3.84,0,Medium Profit
23251,ENAMEL MUG PANTRY,12,1.25,15.0,4.05,10,Low Profit
23251,VINTAGE RED ENAMEL TRIM MUG ,1633,1.2396039603960396,1940.45,3.73,0,Medium Profit
23252,ENAMEL JUG PANTRY,8,3.75,30.0,4.05,10,Low Profit
23252,VINTAGE RED ENAMEL TRIM JUG ,578,3.7425203252032517,2123.34,3.94,5,Medium Profit
23253,16 PC CUTLERY SET PANTRY DESIGN,4,15.95,63.8,4.05,10,Low Profit
23253,16 PIECE CUTLERY SET PANTRY DESIGN,210,15.65,3018.2999999999997,4.01,10,Medium Profit
23254,CHILDRENS CUTLERY DOLLY GIRL ,1621,4.142592592592592,6525.55,3.73,0,High Profit
23254,KIDS CUTLERY DOLLY GIRL ,36,4.15,149.4,4.04,10,Low Profit
23255,CHILDRENS CUTLERY CIRCUS PARADE,962,4.164965034965035,3852.44,3.86,5,Medium Profit
23256,CHILDRENS CUTLERY SPACEBOY ,1980,4.1516875,7966.080000000001,3.66,0,High Profit
23256,KIDS CUTLERY SPACEBOY ,36,4.15,149.4,4.04,10,Low Profit
23263,SET OF 3 WOODEN HEART DECORATIONS,3717,1.3180143540669855,4791.58,3.31,0,Medium Profit
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1842,1.3229924242424242,2396.7,3.68,0,Medium Profit
23265,SET OF 3 WOODEN TREE DECORATIONS,1665,1.31984496124031,2153.71,3.72,0,Medium Profit
23266,SET OF 3 WOODEN STOCKING DECORATION,1964,1.3111301369863015,2529.64,3.66,0,Medium Profit
23267,SET OF 4 SANTA PLACE SETTINGS,1158,1.2477659574468085,1427.34,3.82,0,Medium Profit
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1434,1.5176923076923077,1980.1799999999998,3.77,0,Medium Profit
23269,SET OF 2 CERAMIC CHRISTMAS TREES,748,1.4474025974025975,1065.3999999999999,3.9,5,Medium Profit
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1157,1.4433884297520663,1612.85,3.82,0,Medium Profit
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,16,0.83,13.28,4.05,10,Low Profit
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1603,0.8368421052631578,1301.05,3.73,0,Medium Profit
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,352,1.5637142857142856,522.7399999999999,3.98,10,Low Profit
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,928,1.6793877551020406,1533.84,3.87,5,Medium Profit
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1139,1.7453535353535352,1870.1099999999997,3.82,0,Medium Profit
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3613,1.2882374100719425,4291.17,3.33,0,Medium Profit
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1838,0.8349612403100775,1427.16,3.69,0,Medium Profit
23280,FOLDING MIRROR HOT PINK ,156,0.808,118.91999999999999,4.02,10,Low Profit
23281,FOLDING BUTTERFLY MIRROR RED  ,1252,0.8228260869565218,961.28,3.8,0,Low Profit
23281,FOLDING MIRROR RED  ,18,0.83,14.939999999999998,4.05,10,Low Profit
23282,FOLDING BUTTERFLY MIRROR IVORY ,735,0.8747058823529411,597.78,3.91,5,Low Profit
23282,FOLDING MIRROR IVORY ,18,0.83,14.939999999999998,4.05,10,Low Profit
23283,DOORMAT VINTAGE LEAF,541,8.092231404958678,3766.57,3.94,5,Medium Profit
23283,DOORMAT VINTAGE LEAVES DESIGN ,426,7.66625,2833.7000000000003,3.97,10,Medium Profit
23284,DOORMAT KEEP CALM AND COME IN,5338,7.91196319018405,35880.85,2.99,0,High Profit
23285,PINK VINTAGE SPOT BEAKER,4679,0.8465909090909091,4384.83,3.12,0,Medium Profit
23286,BLUE VINTAGE SPOT BEAKER,4901,0.8464634146341463,4528.29,3.07,0,Medium Profit
23287,RED VINTAGE SPOT BEAKER,1774,0.845608108108108,1445.5,3.7,0,Medium Profit
23288,GREEN VINTAGE SPOT BEAKER,4505,0.8485925925925926,4261.889999999999,3.15,0,Medium Profit
23289,DOLLY GIRL CHILDRENS BOWL,1553,1.245774647887324,1854.8500000000001,3.74,0,Medium Profit
23290,SPACEBOY CHILDRENS BOWL,2367,1.2419540229885058,2757.15,3.58,0,Medium Profit
23291,DOLLY GIRL CHILDRENS CUP,1548,1.2695172413793103,1880.14,3.74,0,Medium Profit
23292,SPACE BOY CHILDRENS CUP,130,1.21,143.3,4.03,10,Low Profit
23292,SPACEBOY CHILDRENS CUP,1951,1.2651875000000001,2343.07,3.66,0,Medium Profit
23293,SET OF 12 FAIRY CAKE BAKING CASES,8228,0.8238758029978587,6457.0,2.41,0,High Profit
23294,SET OF 6 SNACK LOAF BAKING CASES,4264,0.8247796610169491,3336.94,3.2,0,Medium Profit
23295,SET OF 12 MINI LOAF BAKING CASES,5957,0.8245753424657534,4670.63,2.86,0,Medium Profit
23296,SET OF 6 TEA TIME BAKING CASES,4877,1.2395975232198142,5684.650000000001,3.08,0,High Profit
23297,SET 40 HEART SHAPE PETIT FOUR CASES,4260,1.6359154929577464,6677.0,3.2,0,High Profit
23298,"BUNTING , SPOTTY ",146,4.721428571428572,634.7,4.02,10,Low Profit
23298,SPOTTY BUNTING,7633,4.917840236686391,35509.55,2.53,0,High Profit
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",3,3.75,11.25,4.05,10,Low Profit
23299,FOOD COVER WITH BEADS SET 2 ,977,3.7934710743801654,3545.17,3.86,5,Medium Profit
23300,GARDENERS KNEELING PAD CUP OF TEA ,6285,1.665467289719626,9933.689999999999,2.8,0,High Profit
23301,GARDENERS KNEELING PAD KEEP CALM ,7722,1.6639238845144355,12463.779999999999,2.51,0,High Profit
23302,KNEELING MAT HOUSEWORK  DESIGN,1473,1.5788947368421054,1980.7099999999998,3.76,0,Medium Profit
23303,SET 4 PICNIC CUTLERY FONDANT,65,1.95,126.75,4.04,10,Low Profit
23304,SET 4 PICNIC CUTLERY CHERRY ,71,1.9500000000000002,138.45,4.04,10,Low Profit
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,1.9500000000000002,159.9,4.04,10,Low Profit
23306,SET OF 36 DOILIES PANTRY DESIGN,2653,1.454438775510204,3761.9199999999996,3.52,0,Medium Profit
23306,SET OF 36 PANTRY PAPER DOILIES,39,1.5479999999999998,58.019999999999996,4.04,10,Low Profit
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,11661,0.5563178294573643,5974.39,1.73,0,High Profit
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,5955,0.5637820512820513,3091.61,2.86,0,Medium Profit
23309,SET OF 60 I LOVE LONDON CAKE CASES ,7670,0.5688925081433225,3697.7000000000003,2.52,0,Medium Profit
23310,BUBBLEGUM RING ASSORTED,11891,0.4292523364485981,4894.83,1.68,0,Medium Profit
23311,VINTAGE CHRISTMAS STOCKING ,2199,2.545246478873239,5564.25,3.61,0,High Profit
23312,VINTAGE CHRISTMAS GIFT SACK,1364,4.139847715736041,5523.0,3.78,0,High Profit
23313,VINTAGE CHRISTMAS BUNTING,2748,4.951311475409836,12960.12,3.5,0,High Profit
23314,VINTAGE CHRISTMAS TABLECLOTH,391,12.439714285714286,4638.52,3.97,10,Medium Profit
23315,IVORY REFECTORY CLOCK,202,9.83157894736842,1894.7,4.01,10,Medium Profit
23316,RED REFECTORY CLOCK ,235,9.817368421052631,2212.25,4.0,10,Medium Profit
23317,BLUE REFECTORY CLOCK ,161,9.872857142857141,1547.95,4.02,10,Medium Profit
23318,BOX OF 6 MINI VINTAGE CRACKERS,3645,2.456955223880597,8345.43,3.32,0,High Profit
23319,BOX OF 6 MINI 50'S CRACKERS,3520,2.463619302949062,8169.4800000000005,3.35,0,High Profit
23320,GIANT 50'S CHRISTMAS CRACKER,2628,2.658634920634921,6907.52,3.53,0,High Profit
23321,SMALL WHITE HEART OF WICKER,4262,1.6436241610738254,6798.099999999999,3.2,0,High Profit
23322,LARGE WHITE HEART OF WICKER,2892,2.947562862669246,8137.500000000001,3.48,0,High Profit
23323,WHITE WICKER STAR ,1422,2.096402877697842,2954.7000000000003,3.77,0,Medium Profit
23324,RUSTIC STRAWBERRY JAM POT LARGE ,261,2.073030303030303,531.84,4.0,10,Low Profit
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,120,2.0416666666666665,238.56,4.03,10,Low Profit
23325,RUSTIC STRAWBERRY JAM POT SMALL,408,1.6203703703703705,641.9999999999999,3.97,10,Low Profit
23325,RUSTIC STRAWBERRY JAMPOT SMALL,36,1.6499999999999997,59.39999999999999,4.04,10,Low Profit
23326,HANGING MINI COLOURED BOTTLES,3369,0.6192727272727273,1999.5900000000001,3.38,0,Medium Profit
23327,HANGING CLEAR MINI BOTTLE,1710,0.6185714285714285,1012.0200000000001,3.71,0,Medium Profit
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2063,3.7212280701754383,7495.29,3.64,0,High Profit
23329,DECORATIVE WICKER HEART LARGE,1701,1.6482758620689655,2794.6499999999996,3.71,0,Medium Profit
23330,DECORATIVE WICKER HEART MEDIUM,1751,1.2489603960396038,2181.19,3.7,0,Medium Profit
23331,DECORATIVE WICKER HEART SMALL,1492,0.6290697674418605,932.2800000000001,3.75,0,Low Profit
23332,IVORY WICKER HEART LARGE,1979,1.6485507246376812,3255.7499999999995,3.66,0,Medium Profit
23333,IVORY WICKER HEART MEDIUM,2009,1.2481415929203539,2498.65,3.65,0,Medium Profit
23334,IVORY WICKER HEART SMALL,2154,0.6284158415841584,1345.5,3.62,0,Medium Profit
23335,EGG FRYING PAN IVORY ,358,2.074390243902439,722.5600000000001,3.98,10,Low Profit
23336,EGG FRYING PAN PINK ,199,2.1120312500000002,415.97,4.01,10,Low Profit
23337,EGG FRYING PAN MINT ,169,2.08,351.52000000000004,4.02,10,Low Profit
23338,EGG FRYING PAN RED ,405,2.0749450549450548,820.32,3.97,10,Low Profit
23339,EGG FRYING PAN BLUE ,150,2.08,312.0,4.02,10,Low Profit
23340,VINTAGE CHRISTMAS CAKE FRILL,2453,1.645121951219512,3879.45,3.56,0,Medium Profit
23341,PINK DINER WALL CLOCK,281,8.456632653061224,2317.1,4.0,10,Medium Profit
23342,MINT DINER CLOCK,2,8.5,17.0,4.05,10,Low Profit
23342,MINT DINER WALL CLOCK,363,8.483441558441559,3034.5,3.98,10,Medium Profit
23343,JUMBO BAG VINTAGE CHRISTMAS ,4905,2.0784223918575067,9742.1,3.07,0,High Profit
23344,JUMBO BAG 50'S CHRISTMAS ,8933,2.070135135135135,17636.04,2.27,0,High Profit
23345, DOLLY GIRL BEAKER,2394,1.2437037037037038,2754.5,3.57,0,Medium Profit
23346,SPACEBOY BEAKER,2567,1.2439285714285715,2970.75,3.54,0,Medium Profit
23347,I LOVE LONDON BEAKER,827,1.247605633802817,999.75,3.89,5,Low Profit
23348,CHILDRENS TOY COOKING UTENSIL SET,676,2.0706451612903227,1363.16,3.92,5,Medium Profit
23349,ROLL WRAP VINTAGE CHRISTMAS,2847,1.245,3450.39,3.48,0,Medium Profit
23350,ROLL WRAP VINTAGE SPOT ,2584,1.2466666666666668,3154.4,3.54,0,Medium Profit
23351,ROLL WRAP 50'S CHRISTMAS,3054,1.2438909090909092,3694.02,3.44,0,Medium Profit
23352,ROLL WRAP 50'S RED CHRISTMAS ,1593,1.2474233128834356,1961.01,3.73,0,Medium Profit
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3726,0.8295719844357976,3068.8199999999997,3.31,0,Medium Profit
23354,6 GIFT TAGS 50'S CHRISTMAS ,3343,0.8295910780669145,2750.93,3.39,0,Medium Profit
23355,HOT WATER BOTTLE KEEP CALM,5313,4.866142270861833,24302.550000000003,2.99,0,High Profit
23356,LOVE HOT WATER BOTTLE,2325,5.891176470588236,12954.75,3.59,0,High Profit
23357,HOT WATER BOTTLE SEX BOMB,432,4.479213483146068,1832.0,3.97,10,Medium Profit
23358,HOT STUFF HOT WATER BOTTLE,527,3.437761194029851,1686.15,3.95,5,Medium Profit
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,1.95,118.94999999999999,4.04,10,Low Profit
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,915,1.9285714285714286,1715.85,3.87,5,Medium Profit
23360,SET 8 CANDLES VINTAGE DOILEY,122,1.907142857142857,216.29999999999998,4.03,10,Low Profit
23360,SET 8 CANDLES VINTAGE DOILY,1024,1.9441176470588233,1932.0,3.85,0,Medium Profit
23365,SET 12 COLOUR PENCILS LOVE LONDON,1529,0.649236641221374,991.45,3.75,0,Low Profit
23366,SET 12 COLOUR PENCILS DOILEY,48,0.65,31.200000000000003,4.04,10,Low Profit
23366,SET 12 COLOURING PENCILS DOILEY,1,0.65,0.65,4.05,10,Low Profit
23366,SET 12 COLOURING PENCILS DOILY,1870,0.6492857142857144,1177.1000000000001,3.68,0,Medium Profit
23367,SET 12 COLOUR PENCILS SPACEBOY ,2778,0.6495726495726496,1803.3000000000002,3.5,0,Medium Profit
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,2152,0.6494505494505495,1396.4,3.62,0,Medium Profit
23369,SET 36 COLOUR PENCILS LOVE LONDON,901,1.2441836734693879,1053.29,3.87,5,Medium Profit
